20120920004831,M4_2,0240,12494300,-,2,0014362,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46826,100000,100000,100000
20120920004845,M4_2,0240,12494300,-,2,14363,M4,0,0,0_Diag_TAG_OOB_Tact,280,100000,100000,100000
20120920004932,M4_2,0240,12494300,-,2,0014363,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46759,100000,100000,100000
20120920005007,M4_2,0240,12494300,-,2,14364,M4,0,0,0_Diag_TAG_OOB_Tact,271,100000,100000,100000
20120920005055,M4_2,0240,12494300,-,2,0014364,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47290,100000,100000,100000
20120920005310,M4_2,0240,12494300,-,2,14365,M4,0,0,0_Diag_TAG_OOB_Tact,341,100000,100000,100000
20120920005357,M4_2,0240,12494300,-,2,0014365,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46698,100000,100000,100000
20120920005411,M4_2,0240,12494300,-,2,14366,M4,0,0,0_Diag_TAG_OOB_Tact,289,100000,100000,100000
20120920005458,M4_2,0240,12494300,-,2,0014366,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46872,100000,100000,100000
20120920005512,M4_2,0240,12494300,-,2,14367,M4,0,0,0_Diag_TAG_OOB_Tact,289,100000,100000,100000
20120920005600,M4_2,0240,12494300,-,2,0014367,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47131,100000,100000,100000
20120920005613,M4_2,0240,12494300,-,2,14369,M4,0,0,0_Diag_TAG_OOB_Tact,278,100000,100000,100000
20120920005700,M4_2,0240,12494300,-,2,0014369,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46042,100000,100000,100000
20120920005714,M4_2,0240,12494300,-,2,14370,M4,0,0,0_Diag_TAG_OOB_Tact,285,100000,100000,100000
20120920005801,M4_2,0240,12494300,-,2,0014370,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46501,100000,100000,100000
20120920005815,M4_2,0240,12494300,-,2,14371,M4,0,0,0_Diag_TAG_OOB_Tact,279,100000,100000,100000
20120920005901,M4_2,0240,12494300,-,2,0014371,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46287,100000,100000,100000
20120920005919,M4_2,0240,12494300,-,2,14372,M4,0,0,0_Diag_TAG_OOB_Tact,288,100000,100000,100000
20120920010006,M4_2,0240,12494300,-,2,0014372,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46147,100000,100000,100000
20120920010055,M4_2,0240,12494300,-,2,14373,M4,0,0,0_Diag_TAG_OOB_Tact,290,100000,100000,100000
20120920010143,M4_2,0240,12494300,-,2,0014373,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46958,100000,100000,100000
20120920010255,M4_2,0240,12494300,-,2,14374,M4,0,0,0_Diag_TAG_OOB_Tact,266,100000,100000,100000
20120920010342,M4_2,0240,12494300,-,2,0014374,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46290,100000,100000,100000
20120920010423,M4_2,0240,12494300,-,2,14375,M4,0,0,0_Diag_TAG_OOB_Tact,299,100000,100000,100000
20120920010511,M4_2,0240,12494300,-,2,0014375,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47361,100000,100000,100000
20120920010535,M4_2,0240,12494300,-,2,14376,M4,0,0,0_Diag_TAG_OOB_Tact,277,100000,100000,100000
20120920010622,M4_2,0240,12494300,-,2,0014376,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,46280,100000,100000,100000
20120920010655,M4_2,0240,12494300,-,2,14377,M4,0,0,0_Diag_TAG_OOB_Tact,282,100000,100000,100000
20120920010743,M4_2,0240,12494300,-,2,0014377,M4,0,0,0_Panel_GR1VH_MURA_CUC_ADJUST_4KBE_3_Tact,47267,100000,100000,100000
